title,artist,streams
Watch Out,2 Chainz,943323
Games,Ufo361,943078
Alone,Doja Cat,942629
Wild Blue,John Mayer,942553
flooded,Gunna,940569
Zoulou tchaing,PNL,940383
The Feast and The Famine,Foo Fighters,940337
Wild At Heart,Lana Del Rey,939974
DAS RENNEN,RIN,938639
So Real,Polo G,937452
Crack,SCH,936979
HERE (For Christmas),Lukas Graham,936404
Du propre,Orelsan,935664
DUBBI,Marracash,935625
Feel The Love,KIDS SEE GHOSTS,935620
MACHETE SATELLITE,BLOODY VINYL,935278
Give Me Everything,Pitbull,934775
Formidable,Twenty One Pilots,934596
Higher Ground,Martin Garrix,934557
Is This Love ('09),Eminem,934350
original me,YUNGBLUD,933897
u love u,blackbear,933635
Around the World,Daft Punk,933382
Wild Love,James Bay,933223
Baby Boy,Childish Gambino,933080
The Glorious Five,Logic,932263
Conan x Xenia,Haftbefehl,931295
more than life,Machine Gun Kelly,931165
There You Are,ZAYN,930721
Realize,AC/DC,930458
Sal y Perrea - Remix,Sech,930379
Too Much,ZAYN,930296
Jag trodde änglarna fanns,Kamferdrops,929777
Wanna Know Remix,Dave,929720
Sommer,Bonez MC,929469
Love's Train,Bruno Mars,929343
Runnin' with the Devil - 2015 Remaster,Van Halen,929248
Dark But Just A Game,Lana Del Rey,929129
Cheum,Nekfeu,928881
Runnin' Down A Dream,Tom Petty,928840
No Time,KSI,928784
man i is,Logic,927925
Draft Day,Drake,927811
Kids Turned Out Fine,A$AP Rocky,927252
Negative Energy,Trippie Redd,927123
SEX,Rammstein,926457
BPM,Damso,926259
Crush A Lot,Lil Baby,925986
Rosenkrieg,Loredana,925801
Itty Bitty Piggy,Nicki Minaj,925185
7empest,TOOL,923777
Beauty In The Benz,Tory Lanez,923752
Provide,G-Eazy,923598
MERCEDES,XoMusic,923455
COSPLAYER,Marracash,923208
For the Love of New York,Polo G,922494
CHOPPA SHOOT THE LOUDEST,Lil Tecca,922296
Kuta ubud,PNL,922291
MAMMASTOMALE,MACHETE,922287
Medellín,Madonna,922248
Dear my friend,Agust D,921575
Learn to Fly,Foo Fighters,921056
All I Know So Far,P!nk,920835
Influence,Tove Lo,920512
Making A Fire,Foo Fighters,920439
JETSKI,Internet Money,920378
DOS MORRITAS,Eslabon Armado,920361
3005,Childish Gambino,919906
Check,Meek Mill,919697
Take Yourself Home,Troye Sivan,919529
FYTB (FEAT. JOONY),Brent Faiyaz,919467
Interlude : Set me free,Agust D,918867
Disaster,Conan Gray,918720
On Track,Tame Impala,918285
BULERÍAS,ROSALÍA,918279
kiss kiss,Machine Gun Kelly,918131
Poquito,Anitta,917921
BOMBÓN,Daddy Yankee,917868
SUPER BOARD,Stray Kids,917751
Poison,Aaliyah,917594
Les étoiles vagabondes,Nekfeu,917471
Losin Control,Russ,917308
Somo o No Somos,Anuel AA,916929
Cap,KSI,916697
One Of My,Future,915840
The Tradition,Halsey,915388
Amazing Grace,Andrew Andraos,915291
Inhale,Bryson Tiller,913845
Springfield,Tungevaag,913144
PEPPERMINT,Luciano,913038
Patient,Charlie Puth,912892
Forever,Lil Baby,912764
Sabe,Nicki Nicole,911738
Young And Beautiful,Lana Del Rey,911658
LOW LIFE,Ufo361,911491
One,Lewis Capaldi,911102
Zooted Freestyle,Polo G,910970
Losses,Polo G,910896
La Boda Del Huitlacoche - Live,Carin Leon,910022
Funeral,Lil Wayne,909626
Genocidal Humanoidz,System Of A Down,908732
fake love don't last,Machine Gun Kelly,908458
Now That We’re Dead,Metallica,908437
RER D,Ninho,908279
Everything Goes On,Porter Robinson,907802
Sei Lá,Juliette,907719
Prima di ogni cosa,Fedez,906995
K.O.,Pabllo Vittar,906750
Vodka,Apache 207,906543
Ode To My Family,The Cranberries,906509
Cada Quien,Grupo F1rmo,906498
Ψ. PASSION,Damso,906293
Pensando a lei,Shiva,906241
Be a Hoe/Break a Hoe,Shirin David,906147
Solo Quédate En Silencio,RBD,906122
Hun43rd,A$AP Rocky,905894
"Muddy Water (Changbin, Hyunjin, HAN, Felix)",Stray Kids,905567
Bye Bye,Kim Loaiza,905364
Calamity,ZAYN,905262
Berlin,Samra,905090
Carry Me Away,John Mayer,904926
Way Bigger,Don Toliver,904866
Si Te Pudiera Mentir,Calibre 50,904848
Can't Love,Trippie Redd,904502
Outside,ZAYN,903633
World Is Yours (Lil Baby & Gunna),Gunna,903590
Every Single Time,Jonas Brothers,903223
Wannabe,Spice Girls,902377
Higher,Clean Bandit,902152
Brambleton,Pusha T,902108
Just How It Is,Young Thug,901960
simple times,Kacey Musgraves,901918
Tiffany,Shindy,901833
Mujeres Divinas,Vicente Fernández,901518
Kleiner Prinz,Pashanim,901241
AMAZING GRACE,DaBaby,900823
All We Got,Chance the Rapper,900763
shots in the dark,iann dior,900559
Syphilis,Juice WRLD,900434
Distant,Maes,900433
Inspire Me,Big Sean,900202
Noche de Novela,Paulo Londra,900119
Redecorate,Twenty One Pilots,900075
Gang Gang,ScHoolboy Q,899757
Finish Line,Trippie Redd,899708
Rocket Ship,Future,899669
Että mitähän vittua,SANNI,899458
Is It True,Tame Impala,899437
Best of You,Foo Fighters,898715
THERE HE GO,DaBaby,898553
Letícia,Zé Vaqueiro,898359
Nacht zu kurz,Luciano,898062
mainstream sellout,Machine Gun Kelly,898020
Lost and Found Freestyle 2019,A$AP Rocky,897817
Sandman,A$AP Rocky,897613
You're Beautiful,James Blunt,896936
B.L.F.L.,Azet,896858
Toxic,Summer Walker,896533
White Christmas,The Drifters,896268
Fliegst Du mit,Shirin David,896266
LamboTruck,Dreamville,895773
You Were Loved,Gryffin,895461
Roadrunner,Migos,894969
Circus,Summer Walker,894847
911,Damso,894743
Play No Games,Big Sean,894640
"Waiting For Us (Bang Chan, Lee Know, Seungmin, I.N)",Stray Kids,894522
POLTERGEIST!,CORPSE,894519
GEHT NICH GIBS NICH,KC Rebell,894129
XQ Te Pones Así,Feid,892666
Party Up The Street,Miley Cyrus,891748
XT4S1S,Danna Paola,891478
Sorrows,Bryson Tiller,891357
Rich Nigga Problems,A$AP Rocky,891064
If You Really Love Me (How Will I Know),David Guetta,890810
Unloyal,Summer Walker,890189
Talking Body - Gryffin Remix,Tove Lo,889637
Pa Ti,Jennifer Lopez,889515
Street Runner,Rod Wave,888934
ON GOD,Juice WRLD,888930
Mandarinen,Shindy,888870
GIMMICK,Gunna,888667
JESTEM POJ384NY,Mata,888659
Temptation,Future,888614
Lie Lie Lie,Joshua Bassett,888543
The Man with the Axe,Lorde,888525
Trust Fund Baby,TOMORROW X TOGETHER,888142
Jodeci Freestyle,Drake,888057
One Thing,One Direction,886850
Benzin,Juliette,886501
Sugar - Remix,Maroon 5,886365
Love Her,Jonas Brothers,886348
ADDICTIONS (FEAT. Tre' Amani),Brent Faiyaz,886090
Bounce Man,Twenty One Pilots,885774
Hash Hash,SSIO,885617
Finesse Out The Gang Way,Lil Durk,885608
MOTOMAMI,ROSALÍA,884476
D'JA ROULÉ,Damso,883753
Dead Man Walking,Brent Faiyaz,883684
Flames,R3HAB,883321
Sweet Caroline,Neil Diamond,882931
Rebelde,RBD,882187
A Good Night,John Legend,882113
ANTIPATICO,Salmo,882103
G3 N15,ROSALÍA,881620
Used To Know Me,Charli XCX,881302
Tócame,Anitta,880533
From The Garden,Isaiah Rashad,880404
Notti In Bianco,BLANCO,880102
WALLS,Kings of Leon,879791
Hypnotized,Purple Disco Machine,879683
MOTW,Gunna,879324
FDT,YG,879139
Sup Mate,Young Thug,878253
Intro (Hate On Me),Meek Mill,877299
Alive,Khalid,877271
Hard To Choose One,Future,877078
LOVE AGAIN,Daniel Caesar,876859
You're The One That I Want,John Travolta,876757
Christmas Time Is Here,Brett Eldredge,876732
Fire Starter,Trippie Redd,876686
Mr. Hollywood,Joji,876140
Higher,Eminem,876050
Girasol,Christian Nodal,875711
Little Things,ABBA,875412
Petty Too,Lil Durk,875254
Lost Control,Alan Walker,875243
Dreamer,Martin Garrix,875026
Verkackt,Gzuz,874967
NOTHING LESS,PARTYNEXTDOOR,874784
Wrapped in Red,Kelly Clarkson,874193
Why Would I Stop?,Big Sean,873872
Démons,Angèle,873832
Purple Emoji,Ty Dolla $ign,873480
Accelerate,Christina Aguilera,873350
Posted With Demons,Future,873342
Thursday's Child Has Far To Go,TOMORROW X TOGETHER,873218
Feels,WATTS,873126
Rollercoaster,Jonas Brothers,873040
The Mantra,Mike WiLL Made-It,872651
Constant Bullshit,Summer Walker,872557
This Ain't That,Trippie Redd,872437
Marisola,Stars Music Chile,872389
Wenn ich will,Gzuz,872038
Lady Mi Amor,Feid,871579
Beloved,Mumford & Sons,871329
Hate Me,Trippie Redd,870641
Nothing Is Promised,Mike WiLL Made-It,870430
Bonne journée,Booba,870096
LAUREA AD HONOREM,Marracash,869957
Moonage Daydream - 2012 Remastered Version,David Bowie,869563
RST,Booba,869421
NO HUGS,Ufo361,869272
Realer N Realer,Future,868306
Entrepreneur,Pharrell Williams,868301
American Girl,Tom Petty and the Heartbreakers,868276
Why You No Love Me,John Mayer,868122
Timeless Interlude,Bryson Tiller,867961
Rodeo,Lil Nas X,867581
Critical Darling,Slipknot,867435
Aca Entre Nos,Vicente Fernández,867226
Toxic,Kehlani,866771
Sweet Dreams,Alan Walker,866739
Siiiiiiiiilver Surffffeeeeer Intermission,Kanye West,866401
Dybala,Maes,866308
Aïcha,Ninho,866212
Hot Now,Wiz Khalifa,866023
My Universe - Instrumental,Coldplay,866006
Shot In The Dark,AC/DC,865677
Insane,Summer Walker,865654
5150,Machine Gun Kelly,865195
Worry About Me,Ellie Goulding,864889
RADIO,Rammstein,864399
Sleepy Hollow,Trippie Redd,864376
Nice to Meet Ya,Meghan Trainor,864344
Who I Want,Lil Baby,864303
pad lock,21 Savage,863756
SKRR,KALIM,863704
Mit Dir,Loredana,863692
Die Slow,Young Thug,863632
Same Thing,Lil Baby,863439
Don't Throw it Away,Jonas Brothers,862750
Fuori E Dentro,Gemitaiz,862327
SCHMETTERLING,Luciano,862164
Missing U,Robyn,862058
Did You See,J Hus,861907
I Am (Lil Baby & Gunna),Lil Baby,861888
acting like that,YUNGBLUD,861875
Status,NAV,861863
KIDS FROM THE BLOCK,Luciano,861845
medicine,Bring Me The Horizon,861296
Me and My Guitar,A Boogie Wit da Hoodie,861094
Rumour Has It,Adele,860603
Prada,24kGoldn,859445
No Debate,NAV,859091
Tombstone,Rod Wave,858726
Peer Pressure,James Bay,858574
Underdog (Lil Baby & Gunna),Lil Baby,858217
die in california,Machine Gun Kelly,858159
Heaven Can Wait,Sia,858117
RICCHI E MORTI,Salmo,857492
good day,21 Savage,857246
Barely Legal 2021,Marvin Divine,856986
Holiday,Little Mix,856769
ENCHULETIAO,Daddy Yankee,856747
Litanie contre la Peur,TOOL,856609
Blu Celeste,BLANCO,855944
I Don't Wanna Talk (I Just Wanna Dance),Glass Animals,855804
CrasH,ScHoolboy Q,855453
GUESS WHAT,Russ,855371
POUR L'ARGENT,Damso,855178
Je me casse,Destiny,854971
Messin' Around,Pitbull,854406
Real Feel,Trippie Redd,853930
Χ. ZWAAR,Damso,853905
UNTER VERDACHT,Capital Bra,853891
SHINE,Quavo,853552
Descending,TOOL,853394
All Eyes On You,Meek Mill,853356
clickbait,Logic,852238
777,Joji,851428
Nummer,Ufo361,850903
Heaven Takes You Home,Swedish House Mafia,850690
Didn't I,OneRepublic,850412
Sip,Luciano,850243
sw1n6o,thasup,849202
Patricia,Florence + The Machine,849107
Color Blind,Diplo,848410
LA COMBI VERSACE,ROSALÍA,848334
Vendetta,RAF Camora,848303
1x1,Bring Me The Horizon,848159
Queen Bitch - 1999 Remastered Version,David Bowie,848090
Bells in Santa Fe,Halsey,848006
Do You Wanna Come Over?,Britney Spears,847739
hibachi,Roddy Ricch,847630
The Way,Trippie Redd,847625
Different,Future,847580
"Come On, Let's Go","Tyler, The Creator",846954
BOY BYE,BROCKHAMPTON,846773
My Business,NAV,846342
Nothing Else Matters,Miley Cyrus,846251
On Me (Remix),Lil Baby,845615
Nuestro Amor,RBD,845060
Movin' Too Fast,Migos,844927
Iffy,Chris Brown,844867
F&N,Future,844795
justified,Kacey Musgraves,844691
Only 1 (Interlude),Metro Boomin,843971
Lonely Boy (The tattoo on my ring finger),TOMORROW X TOGETHER,843895
Share That Love,Lukas Graham,843385
The Most,Miley Cyrus,843346
Zero,Chris Brown,843042
King,Florence + The Machine,842986
Joy,Bastille,842922
Discoteque,THE ROOP,842722
Man On The Moon,Alan Walker,842695
4L,21 Savage,842608
Déconnecté,PNL,842352
HO PAURA DI USCIRE,Salmo,842201
Spicy - with Diplo & Charli XCX,Herve Pagez,842008
issues,Baby Keem,841947
Grand bain,SCH,841910
Gassed Up!,XXXTENTACION,841752
Buckets,Rae Sremmurd,841747
Funny,Zedd,841596
Einsam an der Spitze,Capital Bra,841220
I Believed It,dvsn,841137
Let The Smokers Shine The Coupes,Pusha T,841083
Fades Away,Avicii,841061
NO WAY,MACHETE,840870
BOOM!,Lil Yachty,840500
Just A Notion,ABBA,840145
BODY IN MOTION,DJ Khaled,840018
DISPOVERY CHANNEL,Salmo,839962
why are you here,Machine Gun Kelly,839837
JU$T,Run The Jewels,839395
NEW ORLEANS,BROCKHAMPTON,839166
Can’t Imagine,Shawn Mendes,838921
Lifetime,Justin Bieber,838057
One Touch,Jess Glynne,837982
Blow That Smoke,Major Lazer,837748
Keep Doing What You're Doing,Bryson Tiller,837474
Saint Laurenttt,NAV,836800
Sims,Lauv,836650
Alunissons,Nekfeu,836561
Hair Down,SiR,836022
One Too Many,Keith Urban,835522
Só Tem Eu,Zé Felipe,835306
DIABLO,ROSALÍA,834316
Violent,carolesdaughter,834141
She's Out Of Her Mind,blink-182,834052
Love Somebody,Lauv,833616
16 Lines,Lil Peep,833376
Dominoes,Lorde,833200
Ordinary Day (ft. Hailee Steinfeld),Logic,832873
Heaven,Khalid,832728
XanaX Damage,Future,832656
Stay Down,Lil Durk,832576
Harmony Hall,Vampire Weekend,831675
Ultra,Booba,831642
Talk About Love,Zara Larsson,831139
Harder Than My Demons,Big Sean,830878
Desire,Juice WRLD,830791
365 Tage,Samra,830642
Un Millón de Primaveras,Vicente Fernández,830575
someone like u - interlude,Ariana Grande,829942
Sans peine,Ninho,829601
Love You For A Long Time,Maggie Rogers,829561
Lay Your Head On Me,Major Lazer,829533
Jumpin,NLE Choppa,829520
R.I.P.,Playboi Carti,829435
Somebody To Love,OneRepublic,829144
HOES UP G'S DOWN,Shirin David,829131
lonely,Machine Gun Kelly,828840
Home,Martin Garrix,828670
Still Ballin,Logic,828466
Switch A Nigga Out,Summer Walker,828410
Red Eye,YoungBoy Never Broke Again,827954
TALK TO ME NICE,Lil Yachty,827936
ELMAS,Luciano,827929
Ja Mann!,Bonez MC,827630
Took Her To The O,King Von,827395
Shorty,Future,827219
Paradies,Gzuz,826903
APPARTENGO - Il sangue,Marracash,826881
Oh My Gawd,Mr Eazi,826626
Späti,Gzuz,826054
come fa1,thasup,825923
La misère est si belle,PNL,825860
Jigsaw,Conan Gray,825859
Run It Up,NAV,825667
For Tonight,Giveon,825097
CHICKEN TENDIES,Clinton Kane,824317
Help! - Remastered 2009,The Beatles,823890
PIOVE,Lazza,823765
Wings,Mac Miller,823686
Wie Buffon,MERO,823340
Wannabe,Logic,823319
it’s time to go - bonus track,Taylor Swift,823248
Christmas (Baby Please Come Home),Winterland Big Band,823216
OHMAMI,Chase Atlantic,823076
La vivance,Ninho,822784
Leanin',Lil Peep,822761
I Get Lonely,Drake,822246
Dreams,Beck,821723
Every Breath You Take - Remastered 2003,The Police,821595
Paris c'est magique,Ninho,821558
Traicionera - Remix,Sebastian Yatra,821447
Changes,A$AP Rocky,821445
Dangerous,ScHoolboy Q,821086
Nero Forte,Slipknot,821009
Don't Die,Killer Mike,820955
Fall In Line,Christina Aguilera,820660
CHAMPAGNE ROSÉ,Quavo,820643
My Affection,Summer Walker,820286
Never Leave Me,Avicii,820031
Thursday,Jess Glynne,819438
DadBod,Logic,819317
Still Runnin,Lil Baby,819266
Come Back Baby,Pusha T,819203
Yeah!,USHER,819014
Aventador,Capital Bra,818857
Final Lullaby - Bonus Track,The Weeknd,818819
NIEMALS UNTER 1000,Bonez MC,818468
What That Speed Bout!?,Mike WiLL Made-It,817346
Skyfall - Full Length,Adele,817340
SYGL,CRO,817286
J'OUVERT,BROCKHAMPTON,816879
Fournaise,SCH,816789
Change Your Life,Kehlani,816783
Prominent,Bonez MC,816231
Shine Your Light,Master KG,816193
Be Yourself,Trippie Redd,815960
WHERE WE ARE,The Lumineers,815620
I Found You / Nilda’s Story,benny blanco,815387
Venom - Remix,Eminem,815372
Big Star,Lorde,815146
5200,ScHoolboy Q,815137
letter 2 my momma,21 Savage,815068
Loquita,Reik,814580
Nocturnal,Disclosure,814434
Keep An Eye On Dan,ABBA,814337
Excuse Me Mr Sir,Avicii,814061
Bedtime Stories,Rae Sremmurd,813885
Sweat,ZAYN,813863
VVV,Booba,813545
Losses,Lil Tjay,813511
Grinding All My Life,Nipsey Hussle,813259
Frail State Of Mind,The 1975,813211
FEIGNING,Gunna,812787
Ser O Parecer,RBD,812531
Bird Shit,Trippie Redd,812141
Frag mich nicht,Miksu / Macloud,812141
Vielen Dank,187 Strassenbande,812090
We Go High,Chance the Rapper,812040
Mama,Clean Bandit,811986
BUD SPENCER - prod. Dade - Low Kidd - Salmo,MACHETE,811946
Ignition - Remix,R. Kelly,811692
Permanent Vacation,5 Seconds of Summer,811652
Stay Flo,Solange,811241
She Gon Wink,Takeoff,811120
GHIGLIOTTINA,Salmo,810736
KEEP THAT SHIT,Quavo,810718
Hesitate,Jonas Brothers,810407
Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,810273
No Llores Mujer,Anuel AA,809782
The Code,King Von,809640
Pa' La Cultura,David Guetta,808568
Changes,Lauv,807822
Bought A Bad Bitch,Future,807798
LA LA,Ski Mask The Slump God,807135
Gigolò,Lazza,807084
BiPolar,Gucci Mane,806759
Invaincu,Stromae,806715
Dynamite,Sean Paul,806651
I Can Be That Woman,ABBA,806345
Fingers,ZAYN,806236
Easier than Lying,Halsey,806215
The Greatest Show,Panic! At The Disco,805845
Trippin’,Luciano,805189
I HATE EVERYBODY,Halsey,804865
El Tóxico,Grupo Firme,804765
Trivia 承 : Love,BTS,804415
Next To You,Bryson Tiller,804269
Takotsubo,Nekfeu,804253
Rock with you,SEVENTEEN,804203
0.00,Childish Gambino,804034
Leave The City,Twenty One Pilots,804008
Supernatural,Trippie Redd,803519
Simmer,Hayley Williams,803506
Inmortal,Aventura,803296
Sport,Apache 207,803053
WAS ICH LIEBE,Rammstein,802974
Single Again,Big Sean,802341
Make Me Feel,Janelle Monáe,802089
Can't Take It From Me,Major Lazer,801943
Oh My God,Alec Benjamin,801857
Kompanie,Bonez MC,801843
Dans l'univers,Nekfeu,801164
No Drama,Becky G,800839
Sanctify,Years & Years,800669
The Next Best American Record,Lana Del Rey,800030
Points Of Authority,Linkin Park,799820
MI SENTO BENE,Salmo,799657
QUALCOSA IN CUI CREDERE - Lo scheletro,Marracash,799618
Hero,AFROJACK,799382
You,Don Toliver,799162
Preta do Cabelo Cacheado,Th CDM,798984
MiNd Of MiNdd (Intro),ZAYN,798978
Lelele,Azet,798854
Homegrown,Zac Brown Band,798720
On Time,Ufo361,798638
Elle pleut,Nekfeu,798518
Saved My Life,Sia,798276
MET GALA,Gunna,797812
SPARARE ALLA LUNA,Salmo,797708
Inside Friend,Leon Bridges,797681
WRLD On Drugs,Future,797444
merry christmas darling,Christina Perri,797333
Black Lança (Catucando Gostosinho),MC Teteu,797260
Dance of the Sugar Plum Fairy,Pentatonix,796532
Born 2 Be Great,Lil Tjay,796464
Time Time,Trei Degete,796437
Proud,Marshmello,795841
The Happiest Christmas Tree,Nat King Cole,795770
Je sais,Booba,795341
Real Life,Jake Owen,794439
Kommunikation,Eno,794366
Guapa,RAF Camora,794031
DREAM TEAM,Sick Luke,794006
The Good Side,Troye Sivan,793989
Best Man,Huncho Jack,793833
No Sucker,Lil Baby,793716
Trauma,Meek Mill,793688
Cê Tá Preparada - Ao Vivo,Tayrone,793078
Easy,Troye Sivan,793062
We Should,Lil Baby,792987
5G,Booba,792697
Leave Your Lover,Sam Smith,792317
Scared of the Dark,Lil Wayne,792097
Sauce,Justin Timberlake,791979
28 Liter,Apache 207,791758
Lo/Hi,The Black Keys,791570
Father Of 4,Offset,791366
Mia & Sebastian’s Theme,Justin Hurwitz,791359
Believe,Meek Mill,791313
Schüsse im Regen,Samra,791302
Girls Love Beyoncé,Drake,790950
Get Together,David Guetta,790922
Azerty,Booba,790840
Slow Grenade,Ellie Goulding,790083
Helium (Sia vs. David Guetta & Afrojack),Sia,790077
ADDYS,Gunna,790069
Tightrope,ZAYN,789803
I Should Probably Go To Bed,Dan + Shay,789715
INTRO,Damso,788835
Momentary Bliss,Gorillaz,788712
Im Plus,Luciano,788694
Kick It,Lil Nas X,788676
Tales,ScHoolboy Q,788434
Love Hurts,Playboi Carti,788379
Baby One More Time - Recorded at Spotify Studios New York City,Ed Sheeran,788216
KUMITE,Salmo,788207
Freeze Raël,Freeze corleone,788104
IO PUO',MACHETE,788066
Calmo,Shiva,788015
Shots Fired,Megan Thee Stallion,787781
No Candle No Light,ZAYN,787724
Antisocial,Ed Sheeran,787607
A Place For My Head,Linkin Park,787506
SORRY NOT SORRY,DJ Khaled,787385
Everyday Life,Coldplay,787298
La Sinvergüenza,Christian Nodal,786876
Send Them Off!,Bastille,786817
When Love's Around,ZAYN,786654
Flux,Ellie Goulding,785963
Want You Back,HAIM,785912
Irina Shayk,Ufo361,785727
Missin You Crazy,Russ,785651
Thought Contagion,Muse,785564
QUELLI CHE NON PENSANO - Il cervello,Marracash,785313
September - Recorded at The Tracking Room Nashville,Taylor Swift,785310
Wit It,Gunna,785070
One Day (ft. Ryan Tedder),Logic,784964
Bajo La Mesa,Morat,784859
Split/Whole Time,Lil Yachty,784715
Sledgehammer,Rihanna,784310
Vue sur la mer,Booba,783883
Happiness is a butterfly,Lana Del Rey,783313
Vaccine,Logic,783292
Ω. VIVRE UN PEU,Damso,783257
Unbekannt,Bozza,782593
High,Miley Cyrus,781860
Santeria,Pusha T,781854
Bogota,MERO,781783
Voices,Tusse,781736
Naeem,Bon Iver,781309
Coração Na Cama - Ao Vivo,Hugo & Guilherme,781103
Double Up,Nipsey Hussle,781007
FUCK 12,Quavo,780745
Christmas Eve - Recorded at Spotify Studios NYC,Kelly Clarkson,780579
New Level,A$AP Ferg,780561
ROSE MARTHE'S LOVE,Damso,779902
Mother,Charlie Puth,779645
Word On The Street,Lil Baby,779116
Walk On Water,Thirty Seconds To Mars,779106
Coffee (F***ing),Miguel,779098
Menteur menteur,Nekfeu,778252
Tic Toc,Rich The Kid,778206
Bullet In A Gun,Imagine Dragons,777480
Oh Wow...Swerve,Dreamville,777230
Love I’m Given,Ellie Goulding,777101
Sacrifice,Bebe Rexha,776401
TUTU,6ix9ine,776296
Overdrive,Conan Gray,776212
Lilith,Halsey,776212
Calipso,Charlie Charles,776158
I Can't Give Everything Away,David Bowie,775968
Wild Life,OneRepublic,775546
My Jeans (Lil Baby & Gunna feat. Young Thug),Lil Baby,775468
Voyage léger,Nekfeu,774927
Out My Way,Juice WRLD,774439
Glad He's Gone,Tove Lo,774221
Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,773725
Masterpiece,DaBaby,773702
ALÔ AMBEV - funk remix,DJ Lucas Beat,773342
INTERMISSION: fLoWer,ZAYN,772949
Träume werden wahr,MERO,772902
ZTFO,Big Sean,772810
A.L.L.T.Y. 3,Trippie Redd,772644
Beautiful Pain (Losin My Mind),Polo G,772368
OMG,Gryffin,772189
Outlaw,Morgan Wallen,771945
Mata Hari,Efendi,771763
Ecstasy,Young Thug,771670
Mama Mia,Lil Wayne,770955
Blue Moon,Beck,770686
Happy When I'm Sad,Jonas Brothers,770528
Invisible,Linkin Park,770187
Stuck Together,Rich The Kid,769461
NASTY GIRL / ON CAMERA,Gunna,769460
Higher Higher,Justin Timberlake,769418
Contact,Wiz Khalifa,768878
Sky Full Of Song,Florence + The Machine,768111
Hey Boy,Sia,768042
Drop Out,Lil Pump,768041
Vas A Quedarte,Aitana,767899
Sex mit dir,Apache 207,767533
TURN UP,PARTYNEXTDOOR,767517
PILL BREAKER,Trippie Redd,767377
Face To Face,Rex Orange County,766914
To My Grave,NAV,766415
Immortal,Trippie Redd,765908
Arrows,Foo Fighters,765715
RACKS BLUE,Future,765575
7 rings,Ariana Grande,765354
Tribe,Bas,764545
Bye Bye,Capital Bra,764119
Dangerous,Morgan Wallen,763943
People,The 1975,763604
Gasoline,HAIM,763293
FEEL THE BEAT,Black Eyed Peas,763231
Tommy Lee,Tyla Yaweh,763067
Flawless Remix,Beyoncé,763058
Woodlawn,Aminé,761730
Wiggle It,French Montana,759762
Strangers,Jonas Brothers,759149
Selfless,The Strokes,759148
she ready,Lil Yachty,758908
Jusqu'à minuit,Ninho,758689
Fendi Drip,Luciano,758571
Ferrari,Anuel AA,758495
Legion Inoculant,TOOL,758365
2ollipop,thasup,757936
Hide,Juice WRLD,757888
Bad,James Bay,757766
Juro Que,ROSALÍA,757746
Better Days,Dermot Kennedy,757394
SELF MADE,Lil Yachty,757372
The Bees Knees,Juice WRLD,757146
One Of The Drunks,Panic! At The Disco,756964
Forgiveness,Paramore,756742
SUPERPOSITION,Daniel Caesar,756271
Celebrity,IU,756243
5 Hooks,Logic,756218
Til The End of Time,Trippie Redd,756115
Darl+ing,SEVENTEEN,755618
Water,Ugly God,755530
Drunk,ScHoolboy Q,755508
Out Of Sight,Logic,755081
Good Intentions (Intro),NAV,754912
Désolé,MERO,754721
Chicken Fried,Zac Brown Band,754682
"Black Tux, White Collar",A$AP Rocky,754554
Whiskey’d My Way,Morgan Wallen,754490
Tangerine,Glass Animals,754332
Orbit,Shirin David,753901
NENENE,Fero47,753790
nothing inside,Machine Gun Kelly,753608
Red Desert,5 Seconds of Summer,753205
What It Feels Like,Nipsey Hussle,752993
Mein Kopf,MERO,752959
Pulei na Piscina - Ao Vivo,Guilherme & Benuto,752928
Winter Wonderland,Michael Bublé,752785
Antes y Después,Anuel AA,752755
I'm Still Here,Sia,752482
Dear Boy,Avicii,752218
Nowadays Pt. 2,Lil Skies,751710
Wellerman - Sea Shanty,Nathan Evans,751622
Blame It On Your Love,Charli XCX,751520
10 Feet,Juice WRLD,751468
No Comprendo,Jamule,750812
Demonio,Capo Plaza,750554
Without Me,Halsey,750487
F&MU,Kehlani,749889
Secret,21 Savage,749854
Jeune Lossa,Ninho,749519
Un Poco De Tu Amor,RBD,749396
Keep Ya Head Up,2Pac,749327
Moon River,Frank Ocean,749295
Not 20 Anymore,Bebe Rexha,749279
Disco Tits,Tove Lo,749205
BODY PARTS - I denti,Marracash,749033
Unicorn Purp,Future,748878
Too Gone,Rich The Kid,748822
What You Been On,KSI,748084
Esagono,Gemitaiz,747774
So High,Ski Mask The Slump God,746473
Rockstar Chainz,Future,746262
Faz Gostoso,Madonna,746253
Midnight Memories,One Direction,746191
Sweet & Sour,Jawsh 685,746130
Broken Home,5 Seconds of Summer,745882
Hope Not,BLACKPINK,745730
FEEL SOMETHING,The Kid LAROI,745677
Waste The Night,5 Seconds of Summer,745370
Please Tell Me,Future,745157
Will,Joyner Lucas,744963
Trust,Jonas Brothers,744921
Hops,MERO,744605
PUSSY,Dark Polo Gang,744541
Rainha da Favela,LUDMILLA,744290
Maison,Luciano,744282
From The Inside,Linkin Park,743887
International Criminal,KitschKrieg,743005
Comeback,Jonas Brothers,742973
SPLIT DECISION,PARTYNEXTDOOR,742801
Young Americans (2007 Remastered),David Bowie,742559
Tout Est Bon,Boef,742390
