title,artist,streams,id,image,preview,popularity,url,release_date,artistId,rap,pop,edm,rock,country,latin,kpop
Money Trees,Kendrick Lamar,360490130,2HbKqm4o0w5wEeEFXm2sD4,https://i.scdn.co/image/ab67616d0000b273d28d2ebdedb220e479743797,https://p.scdn.co/mp3-preview/918a048521fe4c233f781943bd1194c20a12505a?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,2012,2YZyLoL8N0Wb9xBt1NhZWg,True,,,,,,
Going Bad,Meek Mill,355305131,2IRZnDFmlqMuOrYOLnZZyc,https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6,https://p.scdn.co/mp3-preview/d99e58e0b5eed07a7fb99f29838dbfdd08178093?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2018-11-30,20sxb77xiYeusSH8cVdatc,True,True,,,,,
Blueberry Faygo,Lil Mosey,355016723,22LAwLoDA5b4AaGSkg6bKW,https://i.scdn.co/image/ab67616d0000b2730824105a6282782aaabb0584,https://p.scdn.co/mp3-preview/2f17668dbf5bd1c349bbc6cccbc917535cd33b76?cid=e06033cb82944a2fabf676f565716d87,76.0,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020-02-06,5zctI4wO9XSKS8XwcnqEHk,True,,,,,,
Good Days,SZA,353773323,4PMqSO5qyjpvzhlLI5GnID,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,https://p.scdn.co/mp3-preview/d7fd97c8190baa298af9b4e778d2ba940fcd13a4?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/4PMqSO5qyjpvzhlLI5GnID,2022-12-09,7tYKF4w9nC0nq9CsPZTHyP,True,True,,,,,
All I Want for Christmas Is You,Mariah Carey,352877360,0bYg9bo50gSsH3LtXe2SQn,https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f,https://p.scdn.co/mp3-preview/6b1557cd25d543940a3decd85a7bf2bc136c51f8?cid=e06033cb82944a2fabf676f565716d87,99.0,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,1994-10-28,4iHNK0tOyZPYnBU7nGAgpQ,,True,True,,,,
Dreams - 2004 Remaster,Fleetwood Mac,351416605,0ofHAoxe9vBkTCp2UQIavz,https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,https://p.scdn.co/mp3-preview/30d63954de3ee9c0bc3600a4560260cb252d4fbd?cid=e06033cb82944a2fabf676f565716d87,88.0,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,1977-02-04,08GQAI4eElDnROBrJRGE0X,,,,True,,,
Young Dumb & Broke,Khalid,349563888,5Z3GHaZ6ec9bsiI5BenrbY,https://i.scdn.co/image/ab67616d0000b273988ede5e1276e758b5f9e577,https://p.scdn.co/mp3-preview/05e9e3f61b30cf532a171bf40db63c086f9b6d5b?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2017-04-27,6LuN9FCkKOj5PcnpouEgny,True,True,,,,,
Shape of You,Ed Sheeran,348283656,7qiZfU4dY1lWllzX7mPBI3,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,https://p.scdn.co/mp3-preview/7339548839a263fd721d01eb3364a848cad16fa7?cid=e06033cb82944a2fabf676f565716d87,88.0,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-03,6eUKZXaKkcviH0Ku9w2n3V,,True,,,,,
Anti-Hero,Taylor Swift,347226476,0V3wPSX9ygBnCm8psDIegu,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5,https://p.scdn.co/mp3-preview/8587a38f3496e9b17e33d89c322c4b69ba899d69?cid=e06033cb82944a2fabf676f565716d87,92.0,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu,2022-10-21,06HL4z0CvFAxyc27GXpf02,,True,,,,,
Jimmy Cooks,Drake,345288300,3F5CgOj3wFlRv51JsHbxhe,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,https://p.scdn.co/mp3-preview/0859116d6b69da68199ee5d8153bf9e33771267c?cid=e06033cb82944a2fabf676f565716d87,89.0,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,2022-06-17,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
Mr. Brightside,The Killers,344039086,003vvx7Niy0yvhvHt4a68B,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,https://p.scdn.co/mp3-preview/848b1bd5544e82f62f9cfcec65362d0f5369781f?cid=e06033cb82944a2fabf676f565716d87,88.0,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,2004,0C0XlULifJtAgn6ZNCW2eu,,,True,True,,,
Wet Dreamz,J. Cole,341213264,4tqcoej1zPvwePZCzuAjJd,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8,https://p.scdn.co/mp3-preview/3629ac0eb45bda9b83e86c415e46b12de5e55d3d?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/4tqcoej1zPvwePZCzuAjJd,2014-12-09,6l3HvQ5sa6mXTsMTB19rO5,True,,,,,,
Beautiful Crazy,Luke Combs,338976395,2rxQMGVafnNaRaXlRMWPde,https://i.scdn.co/image/ab67616d0000b273ccba76fad1c624c09e72bc78,https://p.scdn.co/mp3-preview/7160f5cd6c0e3aff6e2251b018bb0b88d2b8c101?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,2018-06-01,718COspgdWOnwOFpJHRZHS,,,,,True,,
7 rings,Ariana Grande,332694161,6ocbgoVGwYJhOv1GgI9NsF,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,https://p.scdn.co/mp3-preview/0cfcc895f05ea04c01524612069d8f5c3754c141?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-02-08,66CXWjxzNUsdJxJ2JdwvnR,,True,,,,,
Wants and Needs,Drake,331704301,65OVbaJR5O1RmwOQx0875b,https://i.scdn.co/image/ab67616d0000b2738b20e4631fa15d3953528bbc,https://p.scdn.co/mp3-preview/ea0ccb0e07adce9579d8afe74dbbf3b0ee781b39?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b,2021-03-05,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
when the party's over,Billie Eilish,331192577,43zdsphuZLzwA9k4DJhU0I,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,https://p.scdn.co/mp3-preview/2c7987ff3e9924676cf5573fea5b195ceb3be302?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019-03-29,6qqNVTkY8uBg9cP3Jd7DAH,,True,,,,,
I Like It,Cardi B,329059657,58q2HKrzhC3ozto2nDdN4z,https://i.scdn.co/image/ab67616d0000b273a0caffda54afd0a65995bbab,https://p.scdn.co/mp3-preview/0fe3542d88da43dd131627df756ac1ce318713fd?cid=e06033cb82944a2fabf676f565716d87,79.0,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018-04-06,4kYSro6naA4h99UJvo89HB,True,True,,,,,
20 Min,Lil Uzi Vert,325230347,0uxSUdBrJy9Un0EYoBowng,https://i.scdn.co/image/ab67616d0000b2730d5a84e4e47399d2726c330c,https://p.scdn.co/mp3-preview/3dd55d0ccc147f9a655048af71275a345ad54c7f?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,2017-11-17,4O15NlyKLIASxsJ0PrXPfz,True,,,,,,
Passionfruit,Drake,324740853,5mCPDVBb16L4XQwDdbRUpz,https://i.scdn.co/image/ab67616d0000b2734f0fd9dad63977146e685700,https://p.scdn.co/mp3-preview/f54450b33a17422d771eb9c70f171cb015273dc9?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,2017-03-18,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
Knife Talk,Drake,323647463,2BcMwX1MPV6ZHP4tUT9uq6,https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f,https://p.scdn.co/mp3-preview/85d634aaeb6d71c27f5e83bb713fa5c57eb393c9?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6,2021-09-03,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
Me Porto Bonito,Bad Bunny,322918644,6Sq7ltF9Qa7SNFBsV5Cogx,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/5c80aedfe75d2bc15aa0e803993c43395d8054fe?cid=e06033cb82944a2fabf676f565716d87,89.0,https://open.spotify.com/track/6Sq7ltF9Qa7SNFBsV5Cogx,2022-05-06,4q3ewBCX7sLwd24euuV69X,,,,,,True,
Truth Hurts,Lizzo,321459791,3HWzoMvoF3TQfYg4UPszDq,https://i.scdn.co/image/ab67616d0000b2737bebcd2260ef90d7cb7ec0fb,https://p.scdn.co/mp3-preview/3881b5ad53b2b6f1600bbc3b23a86ae256077ace?cid=e06033cb82944a2fabf676f565716d87,74.0,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,2019-04-19,56oDRnqbIiwx4mymNEv7dS,True,True,,,,,
Without Me,Halsey,320826979,6FZDfxM3a3UCqtzo5pxSLZ,https://i.scdn.co/image/ab67616d0000b2737636e1c9e67eaafc9f49aefd,https://p.scdn.co/mp3-preview/5a1fa6d4a461d97efcb6af9c93701f19caead29f?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2020-01-17,26VFTg2z8YR0cCuwLzESi2,,True,True,,,,
1-800-273-8255,Logic,320245347,5tz69p7tJuGPeMGwNTxYuV,https://i.scdn.co/image/ab67616d0000b273cfdf40cf325b609a52457805,https://p.scdn.co/mp3-preview/e60d9d46d42425e4bab86bedca7597c308958f9b?cid=e06033cb82944a2fabf676f565716d87,78.0,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2017-05-05,4xRYI6VqpkE3UwrDrAZL8L,True,True,,,,,
Meant to Be,Bebe Rexha,318478528,4e4fqjx0Izh4svvTef1z7e,https://i.scdn.co/image/ab67616d0000b27361fe6d3a50c0beaa3cfe33e9,https://p.scdn.co/mp3-preview/0b972d24c49e50be428edfacbafae85cb80249e9?cid=e06033cb82944a2fabf676f565716d87,77.0,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2018-06-22,64M6ah0SkkRsnPGtGiRAbb,,True,True,,,,
Rockin' Around The Christmas Tree,Brenda Lee,318090906,2EjXfH91m7f8HiJN1yQg97,https://i.scdn.co/image/ab67616d0000b2737845f74d6db14b400fa61cd3,https://p.scdn.co/mp3-preview/54d7ea8f32570781d9fbcf7ec2881d3ea0e494de?cid=e06033cb82944a2fabf676f565716d87,97.0,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,1964-10-19,4cPHsZM98sKzmV26wlwD2W,,,,True,,,
"thank u, next",Ariana Grande,317987550,3e9HZxeyfWwjeyPAMmWSSQ,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,https://p.scdn.co/mp3-preview/651abd0ee3527e5434d2211d646c5720b47b4c21?cid=e06033cb82944a2fabf676f565716d87,83.0,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-02-08,66CXWjxzNUsdJxJ2JdwvnR,,True,,,,,
Look Alive,BlocBoy JB,316629241,6HJ34Zyw6bg8yGm28AxLXf,https://i.scdn.co/image/ab67616d0000b27359ba1bf8385cb016e62a26c0,https://p.scdn.co/mp3-preview/b01a13e516a679c1dfdb3fe234c56c7d8ec293b7?cid=e06033cb82944a2fabf676f565716d87,74.0,https://open.spotify.com/track/6HJ34Zyw6bg8yGm28AxLXf,2018-05-04,4TEJudQY2pXxVHPE3gD2EU,True,,,,,,
Happier,Marshmello,316018345,7BqHUALzNBTanL6OvsqmC1,https://i.scdn.co/image/ab67616d0000b273dd0a40eecd4b13e4c59988da,https://p.scdn.co/mp3-preview/a23fe33122a12a302b97c443ab82473ce55df8fd?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/7BqHUALzNBTanL6OvsqmC1,2018-08-17,64KEffDW9EtZ1y2vBYgq8T,,True,True,,,,
Say You Won't Let Go,James Arthur,315132103,5uCax9HTNlzGybIStD3vDh,https://i.scdn.co/image/ab67616d0000b27320beb61f61fcbeb33b10a9ab,https://p.scdn.co/mp3-preview/2eed95a3c08cd10669768ce60d1140f85ba8b951?cid=e06033cb82944a2fabf676f565716d87,88.0,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2016-10-28,4IWBUUAFIplrNtaOHcJPRM,,True,,,,,
ROXANNE,Arizona Zervas,314843202,696DnlkuDOXcMAnKlTgXXK,https://i.scdn.co/image/ab67616d0000b273069a93617a916760ab88ffea,https://p.scdn.co/mp3-preview/18dbed71a2ee41dec2edbecd76e2f67250675dc6?cid=e06033cb82944a2fabf676f565716d87,78.0,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2019-10-10,0vRvGUQVUjytro0xpb26bs,True,True,,,,,
Mood,24kGoldn,314504480,4jPy3l0RUwlUI9T5XHBW2m,https://i.scdn.co/image/ab67616d0000b27384c53fa832dfa265192419c5,https://p.scdn.co/mp3-preview/c425299d5996843fc24308b896f7ce60fd262c99?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m,2021-03-26,6fWVd57NKTalqvmjRd2t8Z,True,True,,,,,
Nice For What,Drake,313324663,3CA9pLiwRIGtUBiMjbZmRw,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,https://p.scdn.co/mp3-preview/6cafe308e1bee1313826b475a40d39a3eb3204c2?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,2018-06-29,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
hot girl bummer,blackbear,312411378,6jRq8gaZhMUyy5RclRPcAf,https://i.scdn.co/image/ab67616d0000b273e9b6f26ff354f4d70847f02d,https://p.scdn.co/mp3-preview/22c354ac8d2a9354509ecb517a26fc34069600c4?cid=e06033cb82944a2fabf676f565716d87,79.0,https://open.spotify.com/track/6jRq8gaZhMUyy5RclRPcAf,2020-08-21,2cFrymmkijnjDg9SS92EPM,,True,,,,,
deja vu,Olivia Rodrigo,310352761,6HU7h9RYOaPRFeh0R3UeAr,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,https://p.scdn.co/mp3-preview/3882d764b154e61eade78125e885337ad9d85ae7?cid=e06033cb82944a2fabf676f565716d87,88.0,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,2021-05-21,1McMsnEElThX1knmY4oliG,,True,,,,,
Eastside,benny blanco,308890413,7FGq80cy8juXBCD2nrqdWU,https://i.scdn.co/image/ab67616d0000b273693dbf001d5b2d06ad9e5f4d,https://p.scdn.co/mp3-preview/37335c4caddfdcb68f190f82327049f3e3392122?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2018-12-07,5CiGnKThu5ctn9pBxv7DGa,,True,,,,,
Murder On My Mind,YNW Melly,307059890,7eBqSVxrzQZtK2mmgRG6lC,https://i.scdn.co/image/ab67616d0000b2730f5397dc6aa91374897182e0,https://p.scdn.co/mp3-preview/c177cf9cc65ab2364123707e1784ca72d8e7b39e?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2018-08-03,1cNDP5yjU5vjeR8qMf4grg,True,,,,,,
Bandit,Juice WRLD,307048160,1oWM79mUVdZGCGYjSirHZR,https://i.scdn.co/image/ab67616d0000b2738b27d35aa2c6dcf99895d664,https://p.scdn.co/mp3-preview/f1365ffcf2382f27460549f6cffd9d348a9ed32b?cid=e06033cb82944a2fabf676f565716d87,76.0,https://open.spotify.com/track/1oWM79mUVdZGCGYjSirHZR,2019-03-08,4MCBfE4596Uoi2O4DtmEMz,True,,,,,,
Life Is Good,Future,305783118,5yY9lUy8nbvjM1Uyo1Uqoc,https://i.scdn.co/image/ab67616d0000b2738a01c7b77a34378a62f46402,https://p.scdn.co/mp3-preview/f7e8ac5cc4f6b702718ac3e2e280e270ac16facc?cid=e06033cb82944a2fabf676f565716d87,77.0,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,2020-01-10,1RyvyyTE3xzB2ZywiAwp0i,True,,,,,,
Rich Flex,Drake,304447780,1bDbXMyjaUIooNwFE9wn0N,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad,https://p.scdn.co/mp3-preview/de60e5029a3488bfd6ce436beaca0472b7d20d9c?cid=e06033cb82944a2fabf676f565716d87,87.0,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N,2022-11-04,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
Cruel Summer,Taylor Swift,300222511,1BxfuPKGuaTgP7aM0Bbdwr,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,https://p.scdn.co/mp3-preview/dba15da5409f3c808022cf927c0ff8581f717aa4?cid=e06033cb82944a2fabf676f565716d87,99.0,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,2019-08-23,06HL4z0CvFAxyc27GXpf02,,True,,,,,
RAPSTAR,Polo G,299723380,18vXApRmJSgQ6wG2ll9AOg,https://i.scdn.co/image/ab67616d0000b273a493e05c99d8ec5e8020ff2b,https://p.scdn.co/mp3-preview/6920a1b1e7a88385654fdb76c83b054609d16172?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg,2021-06-11,6AgTAQt8XS6jRWi4sX7w49,True,,,,,,
Romantic Homicide,d4vd,299300132,1xK59OXxi2TAAAbmZK0kBL,https://i.scdn.co/image/ab67616d0000b273bd1a52b3d5903ee01c216da0,https://p.scdn.co/mp3-preview/8cae6a028eeb1f196c59746e1b67f2b3c0dc41ae?cid=e06033cb82944a2fabf676f565716d87,91.0,https://open.spotify.com/track/1xK59OXxi2TAAAbmZK0kBL,2022-07-20,5y8tKLUfMvliMe8IKamR32,True,True,,,,,
Bank Account,21 Savage,298320136,5eqK0tbzUPo2SoeZsov04s,https://i.scdn.co/image/ab67616d0000b2732719343298d0e4f1790e14cd,https://p.scdn.co/mp3-preview/35e50885ea3c7a1fc34adc245d3600d9f2156bb6?cid=e06033cb82944a2fabf676f565716d87,79.0,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,2017-07-06,1URnnhqYAYcrqrcwql10ft,True,,,,,,
WAP,Cardi B,296670667,4Oun2ylbjFKMPTiaSbbCih,https://i.scdn.co/image/ab67616d0000b273c450c89d3eb750d3535b0a0c,https://p.scdn.co/mp3-preview/ad79b922940884cd57a17df2dede2c5d106d907c?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-08-07,4kYSro6naA4h99UJvo89HB,True,True,,,,,
WAIT FOR U,Future,296469604,59nOXPmaKlBfGMDeOVGrIK,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/38e12dbcba624463f1a360afd5dcceaf281b1ea5?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,2022-04-29,1RyvyyTE3xzB2ZywiAwp0i,True,,,,,,
Chasin' You,Morgan Wallen,296271411,5MwynWK9s4hlyKHqhkNn4A,https://i.scdn.co/image/ab67616d0000b273f9f2dda2df2a695b9bad3440,https://p.scdn.co/mp3-preview/0f91ed4fde6bba8680c193da321bf882e09115d9?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,2018-04-27,4oUHIQIBe0LHzYfvXNW4QM,,,,,True,,
HIGHEST IN THE ROOM,Travis Scott,295198938,3eekarcy7kvN4yt5ZFzltW,https://i.scdn.co/image/ab67616d0000b273e42b5fea4ac4c3d6328b622b,https://p.scdn.co/mp3-preview/387b31c31b72f0c16e33d0c78bab869b0a0f4eb3?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019-10-04,0Y5tJX1MQlPlqiwlOH1tJY,True,,True,,,,
Ransom,Lil Tecca,292578295,1lOe9qE0vR9zwWQAOk6CoO,https://i.scdn.co/image/ab67616d0000b273bd69bbde4aeee723d6d08058,https://p.scdn.co/mp3-preview/42c3aa916ed1ff079832d9d87afe612e434e59ad?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2019-08-30,4Ga1P7PMIsmqEZqhYZQgDo,True,,,,,,
Mo Bamba,Sheck Wes,289673118,1xzBco0xcoJEDXktl7Jxrr,https://i.scdn.co/image/ab67616d0000b27359cd47039c5b10ed919fbaa8,https://p.scdn.co/mp3-preview/5fb77f9670044e9f83b42cdc33bf07232328ae4d?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2018-10-05,2RDOrhPqAM4jzTRCEb19qX,True,True,,,,,
Tití Me Preguntó,Bad Bunny,289352830,1IHWl5LamUGEuP4ozKQSXZ,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/53a6217761f8fdfcff92189cafbbd1cc21fdb813?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/1IHWl5LamUGEuP4ozKQSXZ,2022-05-06,4q3ewBCX7sLwd24euuV69X,,,,,,True,
White Iverson,Post Malone,288882157,6eT7xZZlB2mwyzJ2sUKG6w,https://i.scdn.co/image/ab67616d0000b27355404f712deb84d0650a4b41,https://p.scdn.co/mp3-preview/41e53886e926c6f76a2259927622a2d1112a2068?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2016-12-09,246dkjvS1zLTtiykXe5h60,True,True,,,,,
In My Feelings,Drake,288633458,2G7V7zsVDxg1yRsu7Ew9RJ,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,https://p.scdn.co/mp3-preview/4199bf3a56612f4fbdbd13da55d380af4c11e319?cid=e06033cb82944a2fabf676f565716d87,77.0,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2018-06-29,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
MONTERO (Call Me By Your Name),Lil Nas X,288443647,1SC5rEoYDGUK4NfG82494W,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,https://p.scdn.co/mp3-preview/6d0edb4a3a0061ad162b279081c3f573e9d0dd40?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,2021-09-17,7jVv8c5Fj3E9VhNjxT4snq,True,,,,,,
Unforgettable,French Montana,287042302,3B54sVLJ402zGa6Xm4YGNe,https://i.scdn.co/image/ab67616d0000b2738a31195a371b2233456f6c07,https://p.scdn.co/mp3-preview/f8d5e3c37feb980e60cac2df4256250d4b5cf5b5?cid=e06033cb82944a2fabf676f565716d87,86.0,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-07-14,6vXTefBL93Dj5IqAWq6OTv,True,True,,,,,
Nonstop,Drake,286786239,0TlLq3lA83rQOYtrqBqSct,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,https://p.scdn.co/mp3-preview/1edbb0fb6707a57c5ed958bb5bf47b16862d36f7?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2018-06-29,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
Candy Paint,Post Malone,286217712,32lItqlMi4LBhb4k0BaSaC,https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268,https://p.scdn.co/mp3-preview/5821f55e076a1477c63588d1a0859a8893152e97?cid=e06033cb82944a2fabf676f565716d87,78.0,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC,2018-04-27,246dkjvS1zLTtiykXe5h60,True,True,,,,,
Broccoli,DRAM,285106532,0qy5D3OJre7SPJNMOL9I71,https://i.scdn.co/image/ab67616d0000b273fdeac207b7369d188cb2221c,https://p.scdn.co/mp3-preview/72ead3dff2729ca0e0b7fa4b692a73aaa5231f4d?cid=e06033cb82944a2fabf676f565716d87,66.0,https://open.spotify.com/track/0qy5D3OJre7SPJNMOL9I71,2016-04-06,5M0lbkGluOPXLeFjApw8r8,True,True,,,,,
Don't Start Now,Dua Lipa,284754771,3PfIrDoz19wz7qK7tYeu62,https://i.scdn.co/image/ab67616d0000b2734bc66095f8a70bc4e6593f4f,https://p.scdn.co/mp3-preview/cfc6684fc467e40bb9c7e6da2ea1b22eeccb211c?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-03-27,6M2wZ9GZgrQXHCFfjv46we,,True,True,,,,
Heartless,Kanye West,280533507,4EWCNWgDS8707fNSZ1oaA5,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,https://p.scdn.co/mp3-preview/920b09535e94d18179265783aeb8b3ccb2495977?cid=e06033cb82944a2fabf676f565716d87,89.0,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5,2008-11-24,5K4W6rqBFWDnAN6FQUkS6x,True,,,,,,
Come & Go,Juice WRLD,280531842,2Y0wPrPQBrGhoLn14xRYCG,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb,https://p.scdn.co/mp3-preview/56bf05555aca85738ac99236d8fd58a936c47e36?cid=e06033cb82944a2fabf676f565716d87,79.0,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,2020-07-10,4MCBfE4596Uoi2O4DtmEMz,True,,,,,,
Wishing Well,Juice WRLD,277821416,2U5WueTLIK5WJLD7mvDODv,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb,https://p.scdn.co/mp3-preview/68d8145a16fd9072be92d8004880dfab0f4dafdc?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,2020-07-10,4MCBfE4596Uoi2O4DtmEMz,True,,,,,,
BOP,DaBaby,277705797,6Ozh9Ok6h4Oi1wUSLtBseN,https://i.scdn.co/image/ab67616d0000b273f2b94b2fda4f08836d6371ba,https://p.scdn.co/mp3-preview/efbc4f4e2e6a6353cee6834746a6023e012a87b6?cid=e06033cb82944a2fabf676f565716d87,78.0,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2019-09-27,4r63FhuTkUYltbVAg5TQnk,True,True,,,,,
